4|1|6|6|7|3|1|5|6|1|6|5|267|-140|-464|-519|212|23|183|-229|-712|349|123|47|234
5|0|6|5|9|6|0|6|3|7|0|3|254|155|-234|-35|-1|431|-264|-235|115|-728|168|0|305
2|0|5|6|6|5|7|0|9|7|9|3|310|299|-341|711|774|255|-332|95|-1|-572|-1|-204|223
7|5|8|2|3|8|8|0|5|6|2|4|-728|-11|2|-257|-186|0|0|-313|336|-259|-325|309|162
2|3|2|6|0|8|1|5|7|4|4|4|313|-128|186|123|303|2|-268|325|-682|-355|335|61|211
8|1|7|3|0|7|7|2|0|4|4|0|0|337|696|-155|319|-713|782|-329|-299|248|63|1|451
1|9|2|7|6|7|7|5|6|9|5|3|-43|-1|-212|517|-680|-371|-465|23|14|-1|-301|232|218
7|8|3|4|8|5|1|3|4|9|5|7|163|0|57|119|1|94|-307|-31|260|-1|-169|31|273
4|1|7|2|0|0|7|0|6|8|6|2|-201|-314|-443|44|-78|-83|600|-92|719|2|348|-60|333
7|3|8|9|5|9|7|4|6|0|0|6|-280|124|0|-1|-325|-1|91|-203|441|-208|41|689|378
9|7|4|6|6|4|7|0|0|4|0|0|-1|-774|349|-343|183|-54|133|230|24|-347|149|-148|307
3|9|4|9|8|3|4|0|4|4|2|8|-165|-1|165|-1|1|20|330|284|-170|9|194|0|462
0|9|9|6|0|7|8|6|9|6|0|1|-258|-1|-1|-537|-191|497|2|-204|-1|214|-134|241|182
3|8|3|2|7|0|1|4|6|1|9|9|210|3|-359|-191|142|-329|-21|326|275|150|-1|-1|264
3|0|5|4|1|0|2|6|1|6|9|8|360|-344|-258|359|75|145|317|-186|156|-262|-1|1|305
4|3|0|4|7|9|4|5|5|9|7|9|150|217|-111|-19|234|-1|303|319|-171|-1|-226|-1|106
0|6|7|2|4|1|6|0|1|9|4|9|78|463|-148|267|-49|65|650|94|-329|-1|301|-1|54
3|9|2|6|2|5|5|2|9|4|8|1|-211|-1|197|-10|-32|189|61|68|-1|354|1|291|418
5|8|3|2|4|3|3|0|1|7|9|6|-294|0|-254|78|-177|-331|10|37|-84|328|-1|442|351
4|7|1|4|1|3|3|7|6|9|4|3|-24|353|-81|11|138|-121|321|499|-591|-1|11|-302|408
9|2|8|5|4|4|0|1|0|0|6|5|-1|151|2|-31|235|-37|235|-345|-91|35|-580|-360|270
1|6|6|0|2|8|0|1|0|4|1|1|-270|-665|-681|296|-332|1|300|-261|268|101|323|-160|490
8|4|0|0|0|5|2|8|2|8|7|0|0|206|-119|-239|168|-196|-237|2|229|0|797|-263|260
6|5|2|7|6|2|4|0|4|5|6|3|150|-96|164|195|-466|286|-97|81|-267|-123|544|-15|250
9|3|0|5|5|4|7|2|4|2|7|3|-1|112|-48|-194|-299|-222|782|69|-97|268|-538|115|304
1|9|1|4|2|0|9|9|8|0|4|4|-92|-1|354|-100|257|230|-1|-1|3|91|-37|100|266
7|8|6|1|5|2|3|3|3|2|2|3|717|3|569|194|218|285|-203|246|-188|30|-281|17|2
5|9|9|1|6|9|5|0|6|5|9|1|347|-1|-1|268|170|-1|276|-20|461|-63|-1|-117|363
5|7|8|2|4|2|0|6|1|8|5|2|289|-382|1|190|301|156|359|-405|-116|2|159|350|264
7|1|4|6|9|2|2|4|5|5|2|8|204|110|-316|216|-1|92|-136|211|24|322|-173|1|375
9|1|5|3|7|8|7|3|7|2|1|7|-1|-53|236|-354|431|1|622|-123|96|-348|274|-799|415
4|7|9|9|1|4|6|2|9|7|4|9|-106|-715|-1|-1|-276|-185|401|306|-1|578|-168|-1|267
8|1|9|9|5|4|5|5|8|3|3|6|0|-232|-1|-1|31|-109|-355|335|0|51|-301|-620|542
3|8|0|7|7|3|3|9|8|0|9|0|231|1|265|-465|-403|-85|-39|-1|2|-222|-1|264|197
5|8|3|1|3|4|1|4|3|6|1|0|213|2|-2|-69|-331|29|152|-1|32|-670|259|340|310
3|9|0|9|0|2|1|4|2|8|0|4|-56|-1|-349|-1|-84|258|93|288|-196|2|-304|29|250
3|2|6|4|3|7|6|4|0|6|7|5|240|185|-100|56|254|-9|-788|300|42|33|-497|-230|276
2|2|3|8|2|1|9|9|1|4|9|9|200|-152|81|0|356|-116|-1|-1|256|-155|-1|-1|150
2|0|8|6|5|3|3|7|7|0|5|7|329|-115|2|-458|193|4|-222|560|179|-15|-205|265|171
7|3|5|2|2|4|7|0|1|6|1|1|-369|-138|-181|102|-6|89|-403|-176|-178|-462|-90|-2|202
0|4|3|6|1|2|0|9|5|4|1|9|-309|98|233|90|63|-5|-33|-1|164|200|-149|-1|151
7|9|6|2|5|3|8|0|8|6|2|6|140|-1|-786|346|113|192|0|-218|1|-530|-349|404|677
3|3|8|7|9|9|5|2|5|1|1|3|-336|-70|2|160|-1|-1|-301|-303|-266|13|326|-193|350
6|6|3|6|2|7|7|8|9|8|7|1|-244|488|146|134|-138|-202|532|0|-1|3|257|293|236
5|0|9|9|7|7|4|8|1|6|4|1|55|-293|-1|-1|721|-325|-153|1|188|679|279|-105|259
7|7|0|4|3|3|1|3|0|5|3|8|219|-600|238|-207|-35|-293|-360|-219|331|78|-10|2|51
7|5|0|6|1|4|9|6|5|7|9|9|278|359|-239|223|-251|20|-1|-415|5|204|-1|-1|262
1|8|1|6|6|6|1|1|6|1|5|2|-100|1|-223|434|-419|708|-7|-267|-633|-34|-88|-232|307
