7|7|7|9|6|2|3|9|5|3|6|7|549|595|309|-1|271|5|-202|-1|232|211|388|-314|275
9|3|5|2|2|4|7|0|1|6|1|1|-1|-138|-181|102|-6|89|-403|-176|-178|-462|-90|-2|17
4|7|7|7|5|0|2|6|6|8|8|0|350|69|199|-275|-72|343|54|-552|21|1|2|-193|367
7|5|0|6|1|4|9|4|2|8|0|4|278|359|-239|223|-251|20|-1|288|-196|2|-304|29|270
7|7|0|4|3|3|4|0|4|4|2|8|219|-600|238|-207|-35|20|330|284|-170|9|194|0|66
2|2|8|9|0|1|1|1|2|8|7|0|-160|320|0|-1|195|-43|-101|-199|353|0|797|-263|1
6|9|2|7|6|7|7|5|6|9|5|3|316|-1|-212|517|-680|-371|-465|23|14|-1|-301|232|264
1|3|5|4|3|3|0|6|6|8|6|2|-316|-48|325|114|-284|-34|-1|-162|719|2|348|-60|468
1|9|9|7|8|3|9|9|6|1|4|6|-346|-1|-1|596|0|271|-1|-1|-367|-67|147|126|409
6|7|5|4|3|6|6|5|6|9|8|8|-426|-263|-306|-154|44|-44|-236|-312|511|-1|0|3|456
0|2|3|7|6|9|8|4|4|7|2|3|-49|305|-108|314|-198|-1|2|-311|-256|-364|-205|350|198
2|0|5|6|6|5|7|3|4|9|5|7|310|299|-341|711|774|255|-332|-31|260|-1|-169|31|78
1|3|9|9|6|0|1|9|5|2|9|7|-264|-167|-1|-1|-469|-333|-261|-1|-158|-226|-1|-212|51
2|4|3|3|5|8|0|2|8|3|3|4|-306|241|159|-59|172|0|128|242|2|244|-219|349|33
6|3|9|0|8|1|7|0|6|7|8|5|85|126|-1|-199|1|-335|175|322|-203|723|2|307|443
5|8|3|2|4|3|9|4|7|0|4|4|-294|0|-254|78|-177|-331|-1|86|-613|-289|-222|164|356
1|6|6|0|2|8|2|8|6|5|5|4|-270|-665|-681|296|-332|1|-225|0|-585|242|88|-278|368
7|3|0|5|5|4|7|2|4|2|7|3|-369|112|-48|-194|-299|-222|782|69|-97|268|-538|115|366
7|7|1|2|3|3|4|9|6|4|7|0|-567|63|-54|20|193|79|-106|-1|-321|27|648|353|228
6|6|3|6|1|2|0|9|5|4|1|9|-645|146|233|90|63|-5|-33|-1|164|200|-149|-1|169
2|0|8|6|5|3|3|7|7|1|5|2|329|-115|2|-458|193|4|-222|560|179|-34|-88|-232|297
6|5|2|7|6|2|4|0|4|5|9|9|150|-96|164|195|-466|286|-97|81|-267|-123|-1|-1|424
8|6|6|0|2|8|0|1|0|4|1|1|0|-665|-681|296|-332|1|300|-261|268|101|323|-160|199
0|6|7|2|4|1|6|0|0|9|3|2|78|463|-148|267|-49|65|650|94|-321|-1|165|-153|172
4|8|4|2|4|8|5|6|1|5|5|0|-64|1|-179|331|-280|0|-69|285|-351|347|-20|194|209
0|8|6|3|0|8|7|3|7|2|1|7|248|1|-433|32|243|3|622|-123|96|-348|274|-799|401
9|2|8|5|4|4|0|1|0|1|2|1|-1|151|2|-31|235|-37|235|-345|-91|170|132|-335|220
4|1|7|2|0|0|7|0|3|6|5|9|-201|-314|-443|44|-78|-83|600|-92|-13|-369|314|-1|357
3|8|9|1|6|9|5|0|6|5|9|1|269|0|-1|268|170|-1|276|-20|461|-63|-1|-117|314
4|2|0|3|1|3|9|6|4|9|0|4|-280|130|296|121|58|-122|-1|655|-110|-1|248|-354|457
5|8|1|6|6|6|1|1|6|0|5|7|-190|1|-223|434|-419|708|-7|-267|-633|-15|-205|265|423
7|9|6|2|5|3|8|0|8|6|2|6|140|-1|-786|346|113|192|0|-218|1|-530|-349|404|549
0|0|9|2|5|8|1|3|9|3|6|6|-278|-333|-1|133|80|2|322|-63|-1|-173|615|638|260
3|7|0|4|3|3|1|3|0|5|3|8|-165|-600|238|-207|-35|-293|-360|-219|331|78|-260|2|152
2|4|7|8|7|4|2|7|8|5|1|8|-108|-238|3|1|36|-262|-126|12|3|-215|114|2|464
7|5|8|1|3|4|1|4|3|5|1|0|-728|-11|2|-69|-331|29|152|-1|32|-75|259|340|221
1|9|1|4|2|7|7|8|9|8|7|1|-92|-1|354|-100|-138|-202|532|0|-1|3|257|293|413
7|9|6|2|5|3|3|3|3|2|2|3|140|-1|-786|346|113|192|-203|246|-188|30|-281|17|151
7|3|4|8|5|0|5|8|0|9|4|9|107|-333|-52|2|57|155|257|3|-321|-1|301|-1|131
7|3|4|8|5|0|5|8|1|9|4|9|107|-333|-52|2|57|155|257|3|-329|-1|301|-1|200
7|4|9|9|7|4|4|8|1|6|4|1|7|-151|-1|-1|721|122|-153|1|188|679|279|-105|347
0|8|7|8|6|9|8|2|5|3|4|9|-91|2|-159|2|513|-1|3|172|-9|-257|34|-1|414
2|6|3|6|7|5|7|8|6|6|1|1|-114|640|-55|518|697|0|171|2|711|575|-234|175|239
0|6|7|2|4|1|3|0|1|9|3|2|78|463|-148|267|-49|65|137|94|-329|-1|165|-153|105
7|8|3|4|8|5|1|0|9|7|9|3|163|0|57|119|1|94|-307|95|-1|-572|-1|-204|268
5|0|6|5|9|6|0|6|3|7|9|0|254|155|-234|-35|-1|431|-264|-235|115|-728|-1|264|362
3|0|5|4|1|0|2|6|1|6|9|8|189|-344|-258|359|75|145|317|-186|156|-262|-1|1|401
6|4|6|5|4|3|0|8|9|9|9|2|779|-202|548|-211|-28|21|-251|0|-1|-1|-1|127|209
8|4|0|0|0|5|2|8|2|7|7|9|0|206|-119|-239|168|-196|-237|2|229|-176|91|-1|150
7|8|6|1|5|2|4|3|3|6|2|6|717|3|569|194|218|285|46|246|-188|-530|-349|404|241
7|9|6|2|5|3|8|0|8|2|2|3|140|-1|-786|346|113|192|0|-218|1|30|-281|17|321
4|7|1|4|1|3|3|7|6|9|4|3|150|353|-81|11|138|-121|321|499|-591|-1|11|-302|264
8|3|8|3|3|3|3|0|0|9|1|6|2|279|1|346|33|-120|-304|-5|-65|-1|255|794|158
1|8|4|6|6|7|6|7|0|0|2|6|-43|1|-217|712|-356|369|557|634|290|-107|353|-427|369
1|7|0|5|8|7|7|5|2|0|7|3|-184|-609|-78|-358|2|212|68|157|201|-135|266|29|191
8|6|9|6|3|7|0|1|0|4|1|1|0|310|-1|72|-108|-256|300|-261|268|101|323|-160|176
3|8|3|2|7|0|1|8|6|1|6|3|210|3|-359|-191|142|-329|-21|0|275|150|544|-15|485
6|6|3|6|2|0|9|9|8|0|4|4|-244|488|146|134|257|230|-1|-1|3|91|-37|100|219
4|1|6|6|7|3|1|2|9|7|4|9|267|-140|-464|-519|212|23|183|306|-1|578|-168|-1|117
4|0|1|2|7|6|4|1|8|6|2|5|-73|-335|-276|-170|-291|-437|24|-153|2|-261|171|286|482
1|6|9|6|3|7|2|8|6|5|5|4|-270|310|-1|72|-108|-256|-225|0|-585|242|88|-278|208
8|1|2|3|7|2|6|1|4|1|3|1|0|194|-200|-350|-475|331|-169|-246|-202|-103|-52|-332|255
1|2|2|0|8|8|0|4|0|9|7|3|229|-43|105|-339|3|2|-23|243|-330|-1|433|202|198
2|6|7|3|0|7|7|2|0|4|4|0|-31|130|495|-155|319|-713|782|-329|-299|248|63|1|265
8|1|9|3|4|8|5|9|8|5|6|3|0|-232|-1|4|315|3|153|-1|1|-61|-159|-205|427
3|9|2|6|2|5|6|1|4|6|7|1|-211|-1|197|-10|-32|189|18|-7|-217|742|100|-245|266
